21.0457	17.9789	2.9668
12.5231	9.8769	2.5922
10.256	6.7674	3.4397
12.1552	9.0946	3.001
11.3324	7.3551	3.9328
17.2018	13.9534	3.1125
14.0133	11.0475	2.9125
15.627	12.6731	2.8775
14.2541	11.2813	2.91
13.6609	10.5035	3.1039
14.9575	11.4169	3.4807
23.3006	20.4413	2.7477
18.6985	15.6979	2.9187
10.6897	7.6976	2.9461
21.0223	17.9255	2.9975
11.2826	8.3308	2.8886
13.6083	10.8438	2.694
11.7948	8.8988	2.8432
8.8682	5.5604	3.2581
9.5875	6.8978	2.6324
13.844	10.9462	2.8231
20.6212	17.621	2.8963
10.5382	7.6509	2.838
11.1265	8.1046	2.9714
15.5076	12.6345	2.78
19.3805	14.5157	4.7823
19.3893	15.9147	3.3983
16.5038	13.3142	3.1236
24.3116	20.9761	3.2345
21.8018	18.8015	2.8966
10.7333	7.7005	2.9893
15.202	12.493	2.6408
13.1919	10.2235	2.899
21.2765	18.5245	2.6634
12.6508	9.8478	2.7407
8.7925	4.4989	4.2616
8.8137	5.9055	2.8553
8.598	5.9063	2.6553
17.9684	14.9427	2.9616
17.6735	14.8178	2.782
13.0652	8.3543	4.6628
14.5032	11.5018	2.9333
11.2896	7.5186	3.7241
12.6096	9.7841	2.7686
9.2575	5.6275	3.5918
21.3818	18.4684	2.8235
18.7049	15.6495	2.9815
31.2779	28.133	3.0192
12.5006	9.4594	2.986
16.828	13.0715	3.6931
20.3999	17.4242	2.8887
11.3773	8.3416	2.9836
10.7543	7.9615	2.7376
15.5806	12.5907	2.9061
20.8509	17.418	3.3363
16.3062	12.7677	3.4657
11.2351	8.4322	2.7489
9.9011	6.8704	2.977
13.5963	10.7253	2.798
8.284	5.4922	2.6747
9.534	6.6429	2.8495
8.2734	4.4713	3.7666
15.0301	10.5559	4.4128
13.1725	10.269	2.8433
9.9424	7.185	2.6989
16.6207	13.2063	3.3399
9.8379	6.319	3.4686
14.3944	11.0474	3.2809
23.4306	20.7429	2.5771
7.8256	5.0704	2.7087
11.7085	8.9169	2.7342
23.0789	19.6454	3.325
8.613	5.9425	2.6273
9.199	5.9513	3.2057
21.0494	17.9748	2.983
9.5209	5.8038	3.6806
8.9286	5.8371	3.0502
10.7199	8.1411	2.5147
15.9496	10.6286	5.2524
17.7665	15.0566	2.6302
23.7931	20.3247	3.3749
47.4627	44.1997	3.054
7.9322	4.7339	3.1571
14.0435	11.0338	2.9391
14.4415	11.4709	2.8996
15.081	10.0155	5.0011
17.1234	14.1117	2.9349
14.0136	10.3691	3.5698
10.63	7.8566	2.7115
11.6624	8.8799	2.7267
7.8931	4.0606	3.7965
18.548	15.4683	2.9112
8.0358	5.2371	2.7468
13.9698	10.1099	3.7959
7.0121	3.9467	3.0282
16.0588	12.2331	3.7542
12.0062	8.4537	3.4908
25.2187	22.4494	2.6365
12.7988	9.8996	2.8283
12.2702	8.8321	3.3784
13.6759	10.1875	3.4313
12.2946	9.4008	2.831
18.7711	15.4803	3.2151
10.948	8.2331	2.6575
18.0574	14.3599	3.6307
7.8077	4.8936	2.8811
21.4732	18.5611	2.825
16.8436	13.5953	3.1757
13.3767	8.4085	4.9172
16.0359	11.3478	4.6113
18.4559	14.1805	4.1905
12.4466	9.204	3.1752
6.5198	3.312	3.1773
19.2952	16.2971	2.8907
20.733	17.7595	2.8791
8.58	5.893	2.6362
18.2708	15.0798	3.1049
11.9359	9.1644	2.7135
11.1704	8.1553	2.9596
12.0662	8.4373	3.557
13.9637	11.1454	2.7456
19.0495	15.6113	3.3308
19.3494	15.9741	3.2827
7.675	4.4423	3.1955
21.4174	17.8168	3.5085
7.8334	4.9519	2.8431
9.8015	7.2388	2.5176
24.492	21.2958	3.0918
10.4356	7.3167	3.065
17.2992	13.7276	3.4158
13.8098	10.8645	2.8813
12.0865	9.1709	2.865
21.7895	18.4498	3.2515
11.6058	8.5756	2.9809
28.4376	25.1806	3.1284
11.6722	8.8338	2.7715
11.1486	8.1589	2.8538
17.9962	14.7223	3.1938
12.9203	10.0424	2.8187
9.7618	7.1598	2.5543
14.9597	12.1383	2.7404
12.604	9.481	3.064
18.3833	15.351	2.9453
15.9943	11.7196	4.1925
13.7705	10.0946	3.605
20.1553	17.0489	2.9998
17.8031	14.699	3.0162
10.9583	8.0609	2.8407
8.5053	5.7213	2.7425
10.4674	6.9154	3.5005
11.9665	8.9271	2.9852
10.9396	4.9274	5.9686
11.1363	8.083	3.0043
9.1688	6.2737	2.7657
17.6461	14.5794	2.9858
14.2795	11.6636	2.5367
13.3431	9.2506	4.0344
8.9772	5.9142	3.01
18.4362	15.4986	2.8624
12.8505	10.1666	2.6279
12.9054	9.2975	3.4832
23.1153	20.0644	2.9408
7.153	4.4383	2.6812
14.3051	11.5468	2.6877
15.0373	11.7969	3.1625
6.7446	3.293	3.4251
6.5766	3.823	2.7085
24.5822	21.7242	2.7369
16.9056	13.7215	3.1142
26.8359	23.8992	2.7864
16.9147	14.1535	2.6892
17.0943	14.0093	3.0071
28.8491	25.9515	2.7166
15.0765	11.4584	3.5615
30.4758	27.4461	2.8937
8.0197	5.1858	2.7858
24.2733	20.7226	3.449
24.6169	21.7228	2.7368
9.7415	6.3867	3.3071
8.5559	5.8318	2.6743
10.2326	7.3286	2.8578
12.6313	9.6408	2.9323
11.0134	8.0739	2.8794
32.7247	28.5605	4.0386
32.9039	29.0465	3.7226
18.0067	15.0536	2.8677
33.2095	30.3094	2.749
11.2614	7.8265	3.3911
11.18	8.5822	2.5534
21.4267	17.9882	3.3555
12.4703	9.5279	2.883
9.964	6.7975	3.1201
18.159	14.0075	4.0833
11.7778	9.1137	2.6106
13.4847	10.5809	2.8339
11.2638	8.2019	2.9939
9.5132	6.7737	2.6905
9.8257	6.98	2.7962
8.966	6.1043	2.8225
12.2124	9.1979	2.9518
12.9126	9.5431	3.307
13.6109	10.616	2.9101
13.2736	9.8917	3.2488
8.5702	5.5488	2.9705
17.402	14.5701	2.7529
10.4357	6.9143	3.4669
14.8263	11.7998	2.9411
11.456	8.61	2.7693
10.459	7.3964	3.0145
27.219	24.4249	2.6517
11.6574	8.9231	2.6732
11.662	8.6213	2.9056
15.5954	11.4649	3.9907
16.3939	13.5895	2.7405
6.5374	3.1863	3.3162
15.2923	11.8905	3.3449
17.7321	14.9375	2.7072
17.6557	14.5393	3.0344
16.1085	12.7942	3.2383
6.8348	4.059	2.7375
15.7639	12.9103	2.7815
12.6121	9.4919	3.0653
22.0221	19.182	2.7271
7.4715	4.8757	2.5455
5.9829	3.0856	2.8633
9.4044	6.4038	2.9467
13.4009	9.9038	3.4287
9.4067	6.4907	2.8635
17.5485	14.4056	3.0659
17.0092	14.063	2.8633
5.6038	2.7532	2.8098
17.3238	14.4413	2.7949
7.7319	5.1421	2.5499
7.8007	5.0408	2.7133
11.6633	7.8836	3.7313
10.3923	7.5081	2.8335
8.0971	5.3536	2.6988
12.7292	9.4114	3.2665
15.3909	12.6902	2.635
17.9933	15.2075	2.7162
12.9661	10.031	2.876
9.86	6.8632	2.8796
12.3468	7.0797	5.2172
37.8377	33.7499	3.9379
23.4174	20.4491	2.8741
21.6766	18.6683	2.9145
14.7134	11.8686	2.7888
14.0876	11.2425	2.7855
13.6989	10.2196	3.423
17.5959	14.3849	3.128
10.262	6.9071	3.3009
14.4893	11.6408	2.7766
15.5691	12.8037	2.6995
14.7906	12.0461	2.6707
7.2167	4.5456	2.6362
19.0394	16.2692	2.6897
16.9867	14.2219	2.69
13.2246	10.2237	2.9432
15.854	12.9796	2.8065
9.6671	5.6743	3.9522
12.2732	9.2925	2.9233
9.7695	6.6548	3.0676
33.871	30.437	3.2891
8.1231	5.3393	2.6669
6.1984	3.4703	2.6977
14.6298	11.2144	3.3551
11.0193	7.9624	3.0057
11.3973	8.5362	2.8146
13.9408	11.1676	2.7121
13.3509	10.3306	2.9622
26.2993	23.2938	2.8839
14.3801	11.214	3.1108
9.7321	6.8877	2.7218
15.4515	12.3023	3.0886
14.533	11.0951	3.378
6.387	3.2705	3.0871
6.0593	3.3535	2.6706
23.0844	19.8835	3.0859
10.1071	6.9326	3.1255
14.7017	11.7471	2.8839
9.8963	7.2617	2.5668
14.4829	11.6363	2.7587
11.2447	8.224	2.9668
13.1272	10.3914	2.6733
15.8201	12.3599	3.3703
8.9915	6.3515	2.5893
10.0343	6.9792	2.9914
17.9175	15.0915	2.7442
17.409	14.1121	3.219
8.744	5.9865	2.7032
10.3062	6.6052	3.5708
20.1703	17.4547	2.6223
12.9773	9.983	2.9362
11.3388	8.6315	2.6557
14.7526	11.7815	2.9023
35.7669	32.7312	2.8836
11.2479	7.8487	3.3536
12.4288	9.6341	2.7348
26.9675	24.0551	2.7969
14.9531	12.3306	2.559
6.5613	3.7636	2.7609
6.9692	3.6051	3.3306
17.2222	14.3931	2.7606
22.3286	19.249	2.9875
13.9389	10.7443	3.1346
25.9355	22.0443	3.7835
10.8873	7.6556	3.1784
25.836	22.147	3.5657
36.5944	32.795	3.6813
14.7657	11.9496	2.7555
34.5157	30.9359	3.4347
30.6233	27.1918	3.3001
16.2556	12.8933	3.2946
10.0692	7.3379	2.6735
12.5213	9.8574	2.6039
26.8632	23.8012	2.9483
9.3032	5.9972	3.2478
30.2301	26.7136	3.3947
10.1549	7.2278	2.8861
17.9394	14.6506	3.2125
7.7488	4.9152	2.7986
8.1727	4.5864	3.4776
8.6857	5.4792	3.1592
10.6311	6.4083	4.1789
10.8121	7.2066	3.5572
33.5711	30.6101	2.8372
11.8182	8.8969	2.8702
12.963	9.8406	3.0652
17.2714	13.9386	3.2674
26.2465	22.824	3.3042
34.1281	29.7818	4.2114
23.8951	19.9687	3.8312
20.3376	16.6847	3.5663
7.154	4.2394	2.8717
10.003	7.2505	2.6954
10.4583	7.2852	3.1038
15.353	11.9741	3.3111
12.7803	9.8418	2.8752
18.4397	14.4802	3.8697
26.4305	22.7338	3.502
9.264	5.9508	3.2643
16.0428	12.847	3.1189
6.6208	3.4233	3.158
9.5803	5.5281	4.0088
9.8528	6.5143	3.2751
8.6112	4.812	3.7572
15.074	11.8479	3.1557
9.567	6.6147	2.9059
20.0469	16.7982	3.1464
16.771	13.134	3.5376
13.5695	10.6405	2.8353
24.9679	21.806	3.057
18.3522	15.2089	3.0688
14.5721	11.5585	2.9546
12.9734	9.4538	3.4523
14.562	11.4293	3.06
19.4872	16.4472	2.9449
19.2299	15.7869	3.3007
6.8867	3.9725	2.8607
12.7663	9.7023	3.0033
6.1247	3.3762	2.7148
13.544	10.7945	2.6806
10.5787	7.8626	2.655
21.396	18.6994	2.5927
11.857	8.7269	2.9926
8.006	5.4511	2.5048
10.8522	6.1467	4.6559
23.9465	20.8747	2.9736
7.2524	4.4777	2.7311
9.1034	6.2736	2.7773
14.6553	12.0309	2.5487
4.6892	1.5808	3.085
18.6474	15.8084	2.7431
8.9361	6.2182	2.6612
14.4464	11.7103	2.6786
9.5201	6.4214	3.0505
6.534	4.0055	2.4959
14.5801	11.6313	2.886
24.9485	21.3529	3.4916
11.5227	8.8769	2.5945
13.6494	9.9003	3.6246
26.1018	22.2865	3.7094
14.1906	11.3657	2.7463
32.1349	28.7855	3.2002
15.7338	13.0996	2.5519
13.4125	10.6591	2.6748
20.941	18.1563	2.6601
10.8717	7.7108	3.1027
22.8733	19.9487	2.7646
10.4169	7.3337	3.0258
8.0733	5.1085	2.92
14.1302	11.2733	2.7845
7.7382	4.8491	2.8433
11.9824	9.3356	2.5838
5.9789	3.4342	2.5098
14.2792	10.9555	3.2522
10.1285	7.543	2.534
9.2038	5.8504	3.2373
15.7679	12.5056	3.1727
10.1571	6.9868	3.1176
20.4222	17.7458	2.5752
23.0303	20.1662	2.7654
9.2663	6.7327	2.4858
9.7519	6.7165	2.9855
14.8651	11.8727	2.9272
8.2839	5.1819	3.0646
24.299	21.3484	2.7798
11.4392	8.2536	3.1375
17.9202	13.7876	4.0449
29.4073	26.0772	3.2017
15.442	11.7678	3.6087
8.3256	5.5957	2.6932
5.2896	2.1591	3.1045
20.968	17.9056	2.9748
13.068	10.3193	2.6935
8.3038	4.103	4.1643
10.3238	6.9667	3.3025
10.2923	7.7122	2.5346
7.986	5.0665	2.8751
9.3541	6.6652	2.6385
7.2396	4.6592	2.5417
7.4249	3.8299	3.5565
19.8869	17.2076	2.5886
8.7681	5.8197	2.8922
8.3101	5.0074	3.2545
7.0798	3.9516	3.0824
6.8522	3.898	2.9208
19.064	16.1889	2.7865
18.5163	15.4341	2.9937
8.1921	4.0556	4.0926
18.6957	15.8988	2.7142
13.0245	10.3918	2.5721
11.2955	8.5343	2.7051
7.9268	5.1856	2.699
6.2891	3.5035	2.7454
7.8363	5.2044	2.5877
7.6448	4.8502	2.747
11.7977	8.461	3.2837
8.9163	6.3008	2.5745
18.9036	15.7724	3.0382
11.1102	7.9732	3.0869
27.2605	24.3958	2.7062
24.6895	21.3282	3.2459
14.545	9.5202	4.966
8.9061	4.9923	3.875
6.0035	2.2326	3.7308
6.8358	4.262	2.5231
11.9663	9.3902	2.512
8.104	5.0458	3.0184
12.7225	9.9866	2.6701
10.8402	7.5996	3.187
9.5106	6.8091	2.6505
6.2854	3.4949	2.7504
7.5428	4.8921	2.5321
11.5893	8.7762	2.7429
10.3843	7.0445	3.2917
6.8854	3.3162	3.5337
7.3012	4.5999	2.6507
16.0548	13.3389	2.6331
5.9261	3.1719	2.7154
11.0649	8.3737	2.6405
10.7425	7.5152	3.172
11.4317	8.5	2.8768
6.0236	3.3799	2.6071
17.7811	14.6405	2.9882
8.6594	5.6738	2.9377
6.5756	3.6629	2.877
9.3711	6.7628	2.5602
14.023	11.0912	2.8663
10.7111	7.7758	2.8818
14.0101	10.7422	3.1968
12.3804	9.6549	2.6604
3.6351	0.9833	2.6324
17.5206	11.507	5.9354
10.1319	7.1879	2.8844
14.2083	11.4195	2.7019
7.7379	4.8896	2.7969
12.8312	9.9551	2.8085
9.3222	6.4731	2.7908
12.8568	10.0744	2.7139
24.2019	21.3354	2.7388
13.6377	10.4934	3.0747
9.7568	6.7407	2.9607
22.2094	19.1538	2.9486
12.7052	10.0134	2.6276
8.5831	5.9647	2.5664
8.3998	5.6773	2.6784
7.7558	3.546	4.1778
10.437	7.336	3.0392
7.4574	4.3757	3.0431
21.9047	19.0301	2.7813
19.9979	15.6302	4.2831
17.3998	14.3168	2.922
13.2972	10.4364	2.799
13.8057	10.8026	2.9336
12.803	9.8528	2.8869
7.0362	4.3277	2.6708
16.3308	13.6157	2.6447
20.0764	17.4013	2.586
23.8451	21.0334	2.7003
22.7398	19.5842	3.0571
8.4779	5.3949	3.0437
14.7802	12.0767	2.626
13.4523	10.7669	2.6227
12.8438	9.8221	2.9571
11.5443	8.7656	2.7242
8.4588	5.7631	2.6498
8.8691	5.7234	3.1093
13.4724	10.8912	2.5236
9.6762	5.6002	4.033
7.0287	4.4329	2.5568
13.4921	10.7332	2.7016
9.227	6.0138	3.0942
9.1549	6.6101	2.4983
5.8755	2.6058	3.2403
10.1076	5.4512	4.6169
12.7784	10.1105	2.5928
6.8145	3.985	2.7941
13.6535	10.9555	2.6345
25.3499	21.7233	3.5103
9.5154	6.7783	2.6865
12.7466	9.8754	2.8125
17.8948	14.9455	2.8662
5.8071	3.2262	2.5425
17.7119	15.1249	2.4877
6.0442	3.1696	2.8315
9.2152	6.2949	2.8582
14.7068	11.1345	3.5055
14.6544	11.3982	3.1845
6.2498	3.469	2.7477
10.5738	7.9052	2.6105
21.3974	16.2891	5.0142
9.9388	7.2939	2.592
6.9904	3.9599	2.9926
12.849	10.1892	2.5949
5.8192	2.918	2.8676
7.6232	3.9223	3.6648
14.0821	11.2409	2.7679
13.9203	11.0621	2.7902
9.5963	5.612	3.9425
15.3127	12.6108	2.6158
15.626	12.3544	3.2025
10.2228	7.6198	2.5468
10.6385	7.7865	2.8021
15.311	12.5613	2.6781
16.4964	13.296	3.1274
8.3673	5.4219	2.8899
11.2625	8.3339	2.8769
8.1106	5.433	2.6334
16.6443	14.0006	2.5625
14.983	11.9953	2.8976
10.2542	7.5598	2.6406
10.9569	8.2657	2.6346
26.5908	21.3862	5.0142
18.7233	15.4011	3.2308
26.4096	23.3689	2.9015
9.6644	6.7715	2.8389
11.4181	8.8821	2.4705
20.1881	16.7327	3.3558
9.4407	6.3296	3.0665
18.2433	15.5335	2.6226
7.4121	4.7469	2.6175
19.7342	16.9301	2.7104
28.1238	24.6019	3.4034
5.1982	2.5216	2.6493
20.9447	17.8321	3.0072
24.9083	21.5846	3.1859
15.198	11.972	3.1488
13.5809	10.8447	2.6577
7.0759	3.9762	3.0634
14.1866	11.3014	2.8138
5.2965	2.7346	2.5272
20.3826	17.5668	2.7037
10.6543	7.8386	2.7629
21.0039	17.3593	3.4587
9.2733	5.8794	3.3481
7.2581	4.5941	2.6281
13.4234	10.7457	2.6096
9.3345	6.6534	2.6278
7.8197	5.0923	2.6735
27.6952	24.4726	3.0835
9.5409	6.9191	2.5719
9.3781	6.7029	2.6191
8.3556	4.3556	3.9525
